drivetrain,mpg,fuel_type,mileage,price,brand,year,engine_size,cylinders,transmission_type,gears,boost,model,price_log,boost_supercharged,boost_turbo,transmission_type_manual,brand_BMW,brand_Merc,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,drivetrain_FWD,drivetrain_RWD
AWD,26.0,Gasoline,20277,43499.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, 440 i xDrive,10.680493228306789,0,1,0,1,0,0,1,0,0,0
AWD,28.0,Gasoline,19537,44990.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 530 i xDrive,10.71419552183522,0,1,0,1,0,0,1,0,0,0
RWD,13.5,Gasoline,47765,17968.0,BMW,2012,3.0,6.0,automatic,8.0,none, 128 i,9.796347676978224,0,0,0,1,0,0,1,0,0,1
RWD,21.0,Gasoline,36223,59895.0,BMW,2018,3.0,6.0,manual,6.0,turbo, M3 Base,11.000348308165432,0,1,1,1,0,0,1,0,0,1
RWD,28.0,Gasoline,54529,15554.0,BMW,2013,2.0,4.0,automatic,8.0,turbo, 328 i,9.652073119254888,0,1,0,1,0,0,1,0,0,1
AWD,25.5,Gasoline,48549,31495.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X3 xDrive30i,10.357584082056029,0,1,0,1,0,0,1,0,0,0
RWD,21.0,Gasoline,8344,68888.0,BMW,2018,3.0,6.0,automatic,7.0,turbo, M4 Base,11.140237276376,0,1,0,1,0,0,1,0,0,1
RWD,25.0,Gasoline,148666,4495.0,BMW,2006,3.0,6.0,automatic,6.0,none, 330 i,8.410720946905721,0,0,0,1,0,0,1,0,0,1
FWD,27.5,Gasoline,14706,32495.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X2 sDrive28i,10.388841510328447,0,1,0,1,0,0,1,0,1,0
AWD,20.5,Gasoline,39707,58085.0,BMW,2018,4.4,8.0,automatic,8.0,turbo, M550 i xDrive,10.969662733947574,0,1,0,1,0,0,1,0,0,0
RWD,22.0,Gasoline,19892,66798.0,BMW,2019,4.4,8.0,automatic,8.0,turbo, 750 i,11.109428418956762,0,1,0,1,0,0,1,0,0,1
AWD,24.5,Gasoline,85511,22687.0,BMW,2015,3.0,6.0,automatic,8.0,turbo, 535 i xDrive,10.02954735219686,0,1,0,1,0,0,1,0,0,0
RWD,21.0,Gasoline,97079,8495.0,BMW,2006,4.8,8.0,automatic,6.0,none, 750 Li,9.047233034106032,0,0,0,1,0,0,1,0,0,1
AWD,28.0,Gasoline,31073,33888.0,BMW,2017,2.0,4.0,automatic,8.0,turbo, 430 Gran Coupe i xDrive,10.430816248401133,0,1,0,1,0,0,1,0,0,0
RWD,27.5,Gasoline,11724,66644.0,BMW,2020,3.0,6.0,automatic,8.0,turbo, Z4 M40i,11.10712029904896,0,1,0,1,0,0,1,0,0,1
AWD,28.0,Gasoline,45203,26900.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 i xDrive,10.19988156558993,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,37893,42500.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.657259354912508,0,1,0,1,0,0,1,0,0,0
AWD,26.0,Gasoline,46544,29991.0,BMW,2017,3.0,6.0,automatic,8.0,turbo, 340 i xDrive,10.30865261563529,0,1,0,1,0,0,1,0,0,0
RWD,25.5,Gasoline,25171,44951.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, 540 i,10.713328286593352,0,1,0,1,0,0,1,0,0,1
AWD,24.5,Gasoline,59920,26988.0,BMW,2017,2.0,4.0,automatic,8.0,turbo, X3 xDrive28i,10.203147601747316,0,1,0,1,0,0,1,0,0,0
AWD,22.0,Gasoline,67182,17995.0,BMW,2012,3.0,6.0,automatic,8.0,none, X3 xDrive28i,9.79784922051313,0,0,0,1,0,0,1,0,0,0
AWD,23.5,Gasoline,15025,53997.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X3 M40i,10.89668376844759,0,1,0,1,0,0,1,0,0,0
AWD,22.5,Gasoline,43647,66950.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X7 xDrive40i,11.11170135111932,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,59822,34726.0,BMW,2017,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.455243964904083,0,1,0,1,0,0,1,0,0,0
AWD,16.5,Gasoline,11048,76577.0,BMW,2020,3.0,6.0,automatic,8.0,turbo, X3 M Competition,11.246052049544687,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,30764,48252.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.784192556685277,0,1,0,1,0,0,1,0,0,0
AWD,23.0,Gasoline,16042,59551.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X5 xDrive40i,10.994588367253703,0,1,0,1,0,0,1,0,0,0
RWD,29.0,Gasoline,41424,34998.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 430 Gran Coupe i,10.463046195981692,0,1,0,1,0,0,1,0,0,1
AWD,9.5,Gasoline,10847,73306.0,BMW,2020,3.0,6.0,automatic,8.0,turbo, X4 M Competition,11.202397739913586,0,1,0,1,0,0,1,0,0,0
AWD,24.5,Gasoline,85089,14999.0,BMW,2013,2.0,4.0,automatic,8.0,turbo, X3 xDrive28i,9.61573881119536,0,1,0,1,0,0,1,0,0,0
RWD,29.0,Gasoline,21564,34871.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 430 Gran Coupe i,10.459410817205152,0,1,0,1,0,0,1,0,0,1
AWD,28.0,Gasoline,16421,35500.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 i xDrive,10.477287975463508,0,1,0,1,0,0,1,0,0,0
RWD,113.0,Electric,52395,16847.0,BMW,2014,0.0,0.0,automatic,1.0,none, i3 Base w/Range Extender,9.731927878386204,0,0,0,1,0,1,0,0,0,1
RWD,24.8627313059285,Hybrid,23644,40995.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 530e iPerformance,10.621205387030278,0,1,0,1,0,0,0,1,0,1
AWD,23.5,Gasoline,47190,43587.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X3 M40i,10.68251421973945,0,1,0,1,0,0,1,0,0,0
AWD,25.5,Gasoline,22667,39898.0,BMW,2019,2.0,4.0,automatic,8.0,turbo, X3 xDrive30i,10.594081476308356,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,59290,36500.0,BMW,2017,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.505067539570582,0,1,0,1,0,0,1,0,0,0
RWD,25.0,Gasoline,24625,58999.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, 740 i,10.985275773591676,0,1,0,1,0,0,1,0,0,1
AWD,24.5,Gasoline,54471,16985.0,BMW,2013,2.0,4.0,automatic,8.0,turbo, X3 xDrive28i,9.740085880594684,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,34617,54998.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X6 xDrive35i,10.915052099917071,0,1,0,1,0,0,1,0,0,0
AWD,28.0,Gasoline,17723,37851.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 i xDrive,10.54141267859585,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,46122,41900.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.643041105910228,0,1,0,1,0,0,1,0,0,0
AWD,28.0,Gasoline,28932,36234.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 530 i xDrive,10.497753183535956,0,1,0,1,0,0,1,0,0,0
AWD,19.5,Gasoline,45919,67957.0,BMW,2019,4.4,8.0,automatic,8.0,turbo, X5 xDrive50i,11.12663043119762,0,1,0,1,0,0,1,0,0,0
RWD,29.0,Gasoline,33431,31989.0,BMW,2019,2.0,4.0,automatic,8.0,turbo, 430 i,10.373147372686288,0,1,0,1,0,0,1,0,0,1
AWD,22.5,Gasoline,60679,26466.0,BMW,2015,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.183616169332996,0,1,0,1,0,0,1,0,0,0
AWD,23.0,Gasoline,38214,58491.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X5 xDrive40i,10.976628175230568,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,55846,36990.0,BMW,2016,3.0,6.0,automatic,8.0,turbo, X6 xDrive35i,10.5184028848265,0,1,0,1,0,0,1,0,0,0
AWD,18.0,Gasoline,16496,97989.0,BMW,2020,4.4,8.0,automatic,8.0,turbo, X7 M50i,11.49261050645482,0,1,0,1,0,0,1,0,0,0
AWD,12.5,Gasoline,17720,72537.0,BMW,2020,3.0,6.0,automatic,8.0,turbo, X7 xDrive40i,11.19185205548872,0,1,0,1,0,0,1,0,0,0
AWD,28.0,Gasoline,30568,42981.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 530 i xDrive,10.66851343656148,0,1,0,1,0,0,1,0,0,0
AWD,26.0,Gasoline,14732,34494.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X2 xDrive28i,10.448540674851346,0,1,0,1,0,0,1,0,0,0
AWD,26.0,Gasoline,19667,35499.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X2 xDrive28i,10.477259806052668,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,52687,29779.0,BMW,2016,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.30155872609058,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,67094,31695.0,BMW,2016,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.363914218718266,0,1,0,1,0,0,1,0,0,0
RWD,28.0,Gasoline,87926,9990.0,BMW,2013,2.0,4.0,automatic,8.0,turbo, 328 i,9.2093398716426,0,1,0,1,0,0,1,0,0,1
RWD,29.0,Gasoline,22640,32850.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 i,10.399707023912756,0,1,0,1,0,0,1,0,0,1
AWD,27.0,Gasoline,35518,45680.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 430 i xDrive,10.729415844329893,0,1,0,1,0,0,1,0,0,0
AWD,23.5,Gasoline,42336,49990.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X3 M40i,10.819578264407616,0,1,0,1,0,0,1,0,0,0
AWD,24.5,Gasoline,27920,28998.0,BMW,2016,3.0,6.0,automatic,8.0,turbo, 535 i xDrive,10.27498214107314,0,1,0,1,0,0,1,0,0,0
AWD,19.5,Gasoline,17215,64901.0,BMW,2019,4.4,8.0,automatic,8.0,turbo, X6 xDrive50i,11.080618310893968,0,1,0,1,0,0,1,0,0,0
RWD,25.5,Gasoline,38711,44871.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, 540 i,10.711546985327436,0,1,0,1,0,0,1,0,0,1
AWD,25.5,Gasoline,39457,58200.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, 540 i,10.97164063371953,0,1,0,1,0,0,1,0,0,0
AWD,22.5,Gasoline,19862,73992.0,BMW,2020,3.0,6.0,automatic,8.0,turbo, X7 xDrive40i,11.211712258234096,0,1,0,1,0,0,1,0,0,0
AWD,23.5,Gasoline,39788,48998.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X3 M40i,10.799534759933223,0,1,0,1,0,0,1,0,0,0
RWD,25.5,Gasoline,15881,83992.0,BMW,2020,3.0,6.0,automatic,8.0,turbo, 840 Gran Coupe i,11.338476835194776,0,1,0,1,0,0,1,0,0,1
RWD,21.0,Gasoline,13532,69996.0,BMW,2018,3.0,6.0,automatic,7.0,turbo, M3 Base,11.15619337654164,0,1,0,1,0,0,1,0,0,1
AWD,25.5,Gasoline,33146,36900.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X3 xDrive30i,10.51596683002862,0,1,0,1,0,0,1,0,0,0
AWD,26.0,Gasoline,19562,32988.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X2 xDrive28i,10.403899137953246,0,1,0,1,0,0,1,0,0,0
AWD,25.5,Gasoline,18470,39994.0,BMW,2019,2.0,4.0,automatic,8.0,none, X3 xDrive30i,10.596484721844948,0,0,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,18269,44865.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.711413259732158,0,1,0,1,0,0,1,0,0,0
RWD,29.0,Gasoline,14744,33900.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 i,10.431170293368542,0,1,0,1,0,0,1,0,0,1
RWD,21.5,Gasoline,39497,50995.0,BMW,2016,3.0,6.0,automatic,7.0,turbo, M3 Base,10.839482867684618,0,1,0,1,0,0,1,0,0,1
AWD,26.0,Gasoline,16207,37850.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X2 xDrive28i,10.541386258865597,0,1,0,1,0,0,1,0,0,0
AWD,23.5,Gasoline,41287,47977.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X3 M40i,10.778477008386329,0,1,0,1,0,0,1,0,0,0
AWD,26.0,Diesel,49260,39800.0,BMW,2017,3.0,6.0,automatic,8.0,turbo, X5 xDrive35d,10.59162219127253,0,1,0,1,0,0,0,0,0,0
RWD,19.5,Gasoline,115985,14990.0,BMW,2003,3.2,6.0,automatic,6.0,none, M3,9.615138591096644,0,0,0,1,0,0,1,0,0,1
RWD,24.8627313059285,Hybrid,20938,43950.0,BMW,2019,2.0,4.0,automatic,8.0,turbo, 530e iPerformance,10.690807903113322,0,1,0,1,0,0,0,1,0,1
RWD,29.0,Gasoline,53040,23499.0,BMW,2016,2.0,4.0,automatic,8.0,turbo, 328 i,10.064713146035349,0,1,0,1,0,0,1,0,0,1
FWD,27.5,Gasoline,49686,28175.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X2 sDrive28i,10.246190338907978,0,1,0,1,0,0,1,0,1,0
AWD,28.0,Gasoline,30267,33998.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 i xDrive,10.434056978338717,0,1,0,1,0,0,1,0,0,0
AWD,19.5,Gasoline,18398,77990.0,BMW,2019,4.4,8.0,automatic,8.0,turbo, X5 xDrive50i,11.264335892324544,0,1,0,1,0,0,1,0,0,0
AWD,18.0,Gasoline,36374,85000.0,BMW,2019,4.4,8.0,automatic,8.0,turbo, X7 xDrive50i,11.350406535472452,0,1,0,1,0,0,1,0,0,0
AWD,23.0,Gasoline,20721,59750.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X5 xDrive40i,10.997924469793755,0,1,0,1,0,0,1,0,0,0
AWD,26.0,Gasoline,25848,34895.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X2 xDrive28i,10.460098831451251,0,1,0,1,0,0,1,0,0,0
RWD,17.0,Gasoline,70504,37590.0,BMW,2013,4.4,8.0,automatic,7.0,turbo, M5 Base,10.534493336558224,0,1,0,1,0,0,1,0,0,1
AWD,20.5,Gasoline,68724,24995.0,BMW,2015,4.4,8.0,automatic,8.0,turbo, 650 i xDrive,10.12643108384767,0,1,0,1,0,0,1,0,0,0
AWD,24.5,Gasoline,47042,29499.0,BMW,2017,2.0,4.0,automatic,8.0,turbo, X3 xDrive28i,10.292111643448266,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,60041,32600.0,BMW,2016,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.3920675673548,0,1,0,1,0,0,1,0,0,0
AWD,24.5,Gasoline,48132,29980.0,BMW,2017,2.0,4.0,automatic,8.0,turbo, X3 xDrive28i,10.308285771656587,0,1,0,1,0,0,1,0,0,0
AWD,26.5,Gasoline,22747,47990.0,BMW,2020,2.0,4.0,automatic,8.0,turbo, X3 xDrive30i,10.77874793485229,0,1,0,1,0,0,1,0,0,0
RWD,28.5,Gasoline,62486,23944.0,BMW,2017,2.0,4.0,automatic,8.0,turbo, 330 i,10.083473049532534,0,1,0,1,0,0,1,0,0,1
AWD,22.5,Gasoline,18289,79998.0,BMW,2020,3.0,6.0,automatic,8.0,turbo, X7 xDrive40i,11.289756913343512,0,1,0,1,0,0,1,0,0,0
AWD,28.0,Gasoline,17441,34944.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 i xDrive,10.461502059104577,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,55864,34485.0,BMW,2017,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.448279725865392,0,1,0,1,0,0,1,0,0,0
AWD,23.0,Gasoline,23461,59448.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X5 xDrive40i,10.992857259837304,0,1,0,1,0,0,1,0,0,0
RWD,17.0,Gasoline,105902,27977.0,BMW,2011,4.0,8.0,automatic,7.0,none, M3,10.239138023028598,0,0,0,1,0,0,1,0,0,1
AWD,21.0,Gasoline,31724,34989.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.46278900535916,0,1,0,1,0,0,1,0,0,0
RWD,17.0,Gasoline,19262,53000.0,BMW,2013,4.0,8.0,automatic,6.0,none, M3 Base,10.87804719253426,0,0,0,1,0,0,1,0,0,1
FWD,27.5,Gasoline,34206,29462.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X1 sDrive28i,10.290856576374884,0,1,0,1,0,0,1,0,1,0
AWD,27.0,Gasoline,28772,43999.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 430 i xDrive,10.691922185369403,0,1,0,1,0,0,1,0,0,0
AWD,27.5,Gasoline,76707,16995.0,BMW,2014,2.0,4.0,automatic,8.0,turbo, X1 xDrive 28i,9.740674462130215,0,1,0,1,0,0,1,0,0,0
RWD,26.5,Gasoline,19836,36499.0,BMW,2019,2.0,4.0,automatic,8.0,turbo, X3 sDrive30i,10.505040141934996,0,1,0,1,0,0,1,0,0,1
AWD,21.0,Gasoline,22644,48998.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.799534759933223,0,1,0,1,0,0,1,0,0,0
AWD,18.0,Gasoline,16473,94995.0,BMW,2019,4.4,8.0,automatic,8.0,turbo, M5,11.46157953761864,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,63203,35962.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.490218104391584,0,1,0,1,0,0,1,0,0,0
AWD,22.5,Gasoline,85064,24251.0,BMW,2014,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.096213132628804,0,1,0,1,0,0,1,0,0,0
AWD,25.5,Gasoline,25791,38499.0,BMW,2019,2.0,4.0,automatic,8.0,turbo, X3 xDrive30i,10.55838754591257,0,1,0,1,0,0,1,0,0,0
AWD,18.0,Gasoline,130117,4990.0,BMW,2005,3.0,6.0,automatic,5.0,none, X5 3.0i,8.515191188745565,0,0,0,1,0,0,1,0,0,0
RWD,26.0,Gasoline,18538,51495.0,BMW,2020,3.0,6.0,automatic,8.0,turbo, M340 i,10.849239994559902,0,1,0,1,0,0,1,0,0,1
AWD,21.0,Gasoline,14484,45995.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.736287973911258,0,1,0,1,0,0,1,0,0,0
AWD,24.5,Gasoline,44663,20888.0,BMW,2014,2.0,4.0,automatic,8.0,turbo, X3 xDrive28i,9.946930110378965,0,1,0,1,0,0,1,0,0,0
AWD,26.5,Gasoline,13027,32366.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X1 xDrive28i,10.38486376807683,0,1,0,1,0,0,1,0,0,0
AWD,26.0,Gasoline,38632,43800.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, 340 i xDrive,10.687389096364535,0,1,0,1,0,0,1,0,0,0
FWD,27.5,Gasoline,14024,33998.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X2 sDrive28i,10.434056978338717,0,1,0,1,0,0,1,0,1,0
AWD,25.5,Gasoline,23103,39495.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X3 xDrive30i,10.58392936059852,0,1,0,1,0,0,1,0,0,0
AWD,28.0,Gasoline,37075,33464.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 i xDrive,10.418225513122035,0,1,0,1,0,0,1,0,0,0
RWD,21.5,Gasoline,64965,48990.0,BMW,2017,3.0,6.0,automatic,7.0,turbo, M4 Base,10.79937147463262,0,1,0,1,0,0,1,0,0,1
RWD,29.0,Gasoline,17859,30496.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 i,10.325350806453928,0,1,0,1,0,0,1,0,0,1
AWD,23.5,Gasoline,13325,87500.0,BMW,2021,3.0,6.0,automatic,8.0,turbo, 840 Gran Coupe i xDrive,11.379394072345706,0,1,0,1,0,0,1,0,0,0
AWD,26.5,Gasoline,23132,34989.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X1 xDrive28i,10.46278900535916,0,1,0,1,0,0,1,0,0,0
AWD,25.5,Gasoline,29781,39399.0,BMW,2019,2.0,4.0,automatic,8.0,turbo, X3 xDrive30i,10.58149571425327,0,1,0,1,0,0,1,0,0,0
AWD,28.0,Gasoline,69413,26983.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 i xDrive,10.20296231705686,0,1,0,1,0,0,1,0,0,0
AWD,19.5,Gasoline,43506,68985.0,BMW,2019,4.4,8.0,automatic,8.0,turbo, X5 xDrive50i,11.141644368642131,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,45133,50485.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X6 xDrive35i,10.82943154143842,0,1,0,1,0,0,1,0,0,0
AWD,20.5,Gasoline,30368,49500.0,BMW,2017,4.4,8.0,automatic,8.0,turbo, 750 i xDrive,10.809727948556782,0,1,0,1,0,0,1,0,0,0
AWD,25.5,Gasoline,31153,35999.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X3 xDrive30i,10.49124643927466,0,1,0,1,0,0,1,0,0,0
AWD,26.0,Gasoline,34976,31905.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X2 xDrive28i,10.370518016302448,0,1,0,1,0,0,1,0,0,0
RWD,24.8627313059285,Hybrid,14323,35998.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 530e iPerformance,10.491218660339424,0,1,0,1,0,0,0,1,0,1
AWD,24.5,Gasoline,80227,19885.0,BMW,2014,3.0,6.0,automatic,8.0,turbo, 535 i xDrive,9.897720957641791,0,1,0,1,0,0,1,0,0,0
AWD,18.0,Gasoline,19108,82000.0,BMW,2018,4.4,8.0,automatic,8.0,turbo, M5 Base,11.314474526246393,0,1,0,1,0,0,1,0,0,0
RWD,21.5,Gasoline,15968,45962.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 sDrive35i,10.73557024711685,0,1,0,1,0,0,1,0,0,1
AWD,25.5,Gasoline,19984,40990.0,BMW,2019,2.0,4.0,automatic,8.0,turbo, X3 xDrive30i,10.621083413498384,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,37834,43995.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.69183127007966,0,1,0,1,0,0,1,0,0,0
AWD,23.0,Gasoline,37715,57900.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X5 xDrive40i,10.966472663561088,0,1,0,1,0,0,1,0,0,0
AWD,24.0,Gasoline,31802,37756.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X4 xDrive28i,10.538899682444836,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,18101,44604.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.705578820085252,0,1,0,1,0,0,1,0,0,0
AWD,12.0,Hybrid,3015,84922.0,BMW,2021,3.0,6.0,automatic,8.0,turbo, X7 xDrive40i,11.349488467117814,0,1,0,1,0,0,0,1,0,0
RWD,29.0,Gasoline,21879,38455.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 530 i,10.557244005491157,0,1,0,1,0,0,1,0,0,1
AWD,18.0,Gasoline,14470,84990.0,BMW,2019,4.4,8.0,automatic,8.0,turbo, M5 Base,11.350288881492672,0,1,0,1,0,0,1,0,0,0
AWD,24.5,Gasoline,38857,45677.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, 540 i xDrive,10.729350167917552,0,1,0,1,0,0,1,0,0,0
RWD,26.0,Gasoline,10565,52988.0,BMW,2020,3.0,6.0,automatic,8.0,turbo, M340 i,10.877820751804151,0,1,0,1,0,0,1,0,0,1
AWD,28.0,Gasoline,15867,41999.0,BMW,2019,2.0,4.0,automatic,8.0,turbo, 430 Gran Coupe i xDrive,10.645401087458245,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,47022,38499.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.55838754591257,0,1,0,1,0,0,1,0,0,0
AWD,23.5,Gasoline,34275,48988.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X3 M40i,10.799330649141178,0,1,0,1,0,0,1,0,0,0
AWD,21.5,Gasoline,22186,97895.0,BMW,2019,4.4,8.0,automatic,8.0,turbo, M850 i xDrive,11.491650754691374,0,1,0,1,0,0,1,0,0,0
FWD,27.5,Gasoline,19336,30662.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X2 sDrive28i,10.3307793818704,0,1,0,1,0,0,1,0,1,0
AWD,28.0,Gasoline,49891,28495.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 Gran Turismo i xDrive,10.2574839122691,0,1,0,1,0,0,1,0,0,0
AWD,21.0,Gasoline,45529,42995.0,BMW,2018,3.0,6.0,automatic,8.0,turbo, X5 xDrive35i,10.668839108844995,0,1,0,1,0,0,1,0,0,0
AWD,23.0,Gasoline,16494,56999.0,BMW,2019,3.0,6.0,automatic,8.0,turbo, X5 xDrive40i,10.950789002803145,0,1,0,1,0,0,1,0,0,0
AWD,26.5,Gasoline,9859,30977.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X1 xDrive28i,10.341000272613067,0,1,0,1,0,0,1,0,0,0
AWD,24.5,Gasoline,67876,18999.0,BMW,2014,3.0,6.0,automatic,8.0,turbo, 535 i xDrive,9.85214162518454,0,1,0,1,0,0,1,0,0,0
AWD,25.5,Gasoline,19110,45215.0,BMW,2019,2.0,4.0,automatic,8.0,turbo, X3 xDrive30i,10.71918416917458,0,1,0,1,0,0,1,0,0,0
AWD,24.5,Gasoline,97172,13995.0,BMW,2013,2.0,4.0,automatic,8.0,turbo, X3 xDrive28i,9.546455401949554,0,1,0,1,0,0,1,0,0,0
FWD,27.5,Gasoline,30129,27488.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, X1 sDrive28i,10.22150482478398,0,1,0,1,0,0,1,0,1,0
AWD,25.5,Gasoline,50963,38898.0,BMW,2019,2.0,4.0,automatic,8.0,turbo, X3 xDrive30i,10.56869811440305,0,1,0,1,0,0,1,0,0,0
AWD,28.0,Gasoline,36092,28995.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 i xDrive,10.27487868031054,0,1,0,1,0,0,1,0,0,0
RWD,17.0,Gasoline,23096,35636.0,BMW,2018,2.0,4.0,automatic,8.0,turbo, 330 i,10.481111641840537,0,1,0,1,0,0,1,0,0,1
AWD,25.5,Gasoline,21168,42795.0,BMW,2019,2.0,4.0,automatic,8.0,turbo, X3 xDrive30i,10.66417655231571,0,1,0,1,0,0,1,0,0,0
AWD,26.0,Gasoline,14341,46900.0,BMW,2021,2.0,4.0,automatic,8.0,none, X3 xDrive30i,10.75577295443437,0,0,0,1,0,0,1,0,0,0
AWD,24.5,Gasoline,73218,11777.0,BMW,2013,2.0,4.0,automatic,8.0,turbo, X3 xDrive28i,9.373903755841548,0,1,0,1,0,0,1,0,0,0
